route_id,departure_station_id,arrival_station_id,departure_station_name,arrival_station_name,departure_city_name,arrival_city_name,departure_country_name,arrival_country_name,departure_country_code,arrival_country_code,operator_name,is_international,distance_km,trip_count,weekly_frequency,daily_frequency_avg,avg_duration_minutes,min_duration_minutes,max_duration_minutes,main_train_type,has_night_train,has_day_train,avg_num_stops,min_num_stops,max_num_stops,avg_quality_score,min_quality_score,quality_issues_count,co2_train_kg,co2_plane_kg,co2_saving_kg,co2_saving_percent,substitution_score,substitution_potential
911,1366,1448,Strasbourg,Lauterbourg,Strasbourg,Lauterbourg,France,France,FR,FR,SNCF VOYAGEURS,0,53.77,23,1.09,0.16,110.17,98.0,120.0,day,0,1,11.57,7,14,100.0,100,0,0.75,12.37,11.61,93.91,45,moyen
912,1433,1366,Roeschwoog,Strasbourg,Roeschwoog,Strasbourg,France,France,FR,FR,SNCF VOYAGEURS,0,35.13,7,0.39,0.06,74.14,62.0,79.0,day,0,1,7.29,3,9,100.0,100,0,0.49,8.08,7.59,93.91,40,faible
913,1366,1427,Strasbourg,Sessenheim,Strasbourg,Sessenheim,France,France,FR,FR,SNCF VOYAGEURS,0,30.06,5,0.28,0.04,57.8,56.0,65.0,day,0,1,4.6,4,7,100.0,100,0,0.42,6.91,6.49,93.91,40,faible
914,1433,1448,Roeschwoog,Lauterbourg,Roeschwoog,Lauterbourg,France,France,FR,FR,SNCF VOYAGEURS,0,18.65,3,1.11,0.16,31.33,28.0,33.0,day,0,1,3.0,1,4,100.0,100,0,0.26,4.29,4.03,93.91,45,moyen
915,1448,1433,Lauterbourg,Roeschwoog,Lauterbourg,Roeschwoog,France,France,FR,FR,SNCF VOYAGEURS,0,18.65,2,2.0,0.29,30.5,28.0,33.0,day,0,1,2.5,1,4,100.0,100,0,0.26,4.29,4.03,93.91,45,moyen
916,917,876,Verdun,Châlons-en-Champagne,Verdun,Châlons-en-Champagne,France,France,FR,FR,SNCF VOYAGEURS,0,78.67,10,10.0,1.43,108.0,108.0,108.0,day,0,1,6.0,6,6,100.0,100,0,1.1,18.09,16.99,93.91,55,moyen
917,613,609,Saint-Dié-des-Vosges,Épinal,Saint-Dié-des-Vosges,Épinal,France,France,FR,FR,SNCF VOYAGEURS,0,39.28,40,3.89,0.56,85.55,80.0,106.0,day,0,1,4.78,2,13,100.0,100,0,0.55,9.03,8.48,93.91,50,moyen
918,609,613,Épinal,Saint-Dié-des-Vosges,Épinal,Saint-Dié-des-Vosges,France,France,FR,FR,SNCF VOYAGEURS,0,39.28,43,4.18,0.6,88.26,75.0,110.0,day,0,1,5.42,2,13,100.0,100,0,0.55,9.03,8.48,93.91,50,moyen
919,1569,609,Molsheim,Épinal,Molsheim,Épinal,France,France,FR,FR,SNCF VOYAGEURS,0,87.81,14,0.92,0.13,183.71,169.0,190.0,day,0,1,12.36,9,17,100.0,100,0,1.23,20.2,18.97,93.91,35,faible
920,876,917,Châlons-en-Champagne,Verdun,Châlons-en-Champagne,Verdun,France,France,FR,FR,SNCF VOYAGEURS,0,78.67,9,9.0,1.29,108.0,108.0,108.0,day,0,1,6.0,6,6,100.0,100,0,1.1,18.09,16.99,93.91,50,moyen
921,1666,1318,Diemeringen,Sarreguemines,Diemeringen,Sarreguemines,France,France,FR,FR,SNCF VOYAGEURS,0,20.41,22,7.33,1.05,31.09,31.0,33.0,day,0,1,1.0,1,1,100.0,100,0,0.29,4.69,4.41,93.91,50,moyen
922,1318,1666,Sarreguemines,Diemeringen,Sarreguemines,Diemeringen,France,France,FR,FR,SNCF VOYAGEURS,0,20.41,24,2.62,0.38,31.08,31.0,32.0,day,0,1,1.0,1,1,100.0,100,0,0.29,4.69,4.41,93.91,45,moyen
923,1381,1318,Mommenheim,Sarreguemines,Mommenheim,Sarreguemines,France,France,FR,FR,SNCF VOYAGEURS,0,57.3,2,2.0,0.29,103.0,103.0,103.0,day,0,1,6.0,6,6,100.0,100,0,0.8,13.18,12.38,93.91,45,moyen
924,1318,1381,Sarreguemines,Mommenheim,Sarreguemines,Mommenheim,France,France,FR,FR,SNCF VOYAGEURS,0,57.3,3,3.0,0.43,108.0,108.0,108.0,day,0,1,6.0,6,6,100.0,100,0,0.8,13.18,12.38,93.91,50,moyen
925,1505,1381,Wingen-sur-Moder,Mommenheim,Wingen-sur-Moder,Mommenheim,France,France,FR,FR,SNCF VOYAGEURS,0,26.46,2,2.0,0.29,51.0,51.0,51.0,day,0,1,2.0,2,2,100.0,100,0,0.37,6.09,5.72,93.91,45,moyen
926,1381,1505,Mommenheim,Wingen-sur-Moder,Mommenheim,Wingen-sur-Moder,France,France,FR,FR,SNCF VOYAGEURS,0,26.46,1,1.0,0.14,46.0,46.0,46.0,day,0,1,2.0,2,2,100.0,100,0,0.37,6.09,5.72,93.91,45,moyen
927,2030,714,Laon,Reims,Laon,Reims,France,France,FR,FR,SNCF VOYAGEURS,0,45.07,1,1.0,0.14,114.0,114.0,114.0,day,0,1,7.0,7,7,100.0,100,0,0.63,10.37,9.74,93.91,45,moyen
928,714,783,Reims,Charleville-Mézières,Reims,Charleville-Mézières,France,France,FR,FR,SNCF VOYAGEURS,0,75.82,1,1.0,0.14,80.0,80.0,80.0,day,0,1,0.0,0,0,100.0,100,0,1.06,17.44,16.38,93.91,45,moyen
929,952,1055,Colmar,Metzeral,Colmar,Metzeral,France,France,FR,FR,SNCF VOYAGEURS,0,21.47,17,0.94,0.13,45.71,44.0,46.0,day,0,1,13.06,6,16,100.0,100,0,0.3,4.94,4.64,93.91,40,faible
930,1055,952,Metzeral,Colmar,Metzeral,Colmar,France,France,FR,FR,SNCF VOYAGEURS,0,21.47,17,0.94,0.13,44.53,33.0,46.0,day,0,1,12.41,8,16,100.0,100,0,0.3,4.94,4.64,93.91,40,faible
931,952,1002,Colmar,Munster,Colmar,Munster,France,France,FR,FR,SNCF VOYAGEURS,0,16.39,3,0.17,0.02,35.0,34.0,37.0,day,0,1,7.67,5,10,100.0,100,0,0.23,3.77,3.54,93.91,40,faible
932,1002,952,Munster,Colmar,Munster,Colmar,France,France,FR,FR,SNCF VOYAGEURS,0,16.39,3,0.17,0.02,36.33,35.0,39.0,day,0,1,6.67,4,10,100.0,100,0,0.23,3.77,3.54,93.91,40,faible
933,901,887,Joinville,Saint-Dizier,Joinville,Saint-Dizier,France,France,FR,FR,OCEdefault,0,26.31,7,0.44,0.06,50.0,50.0,50.0,day,0,1,11.57,11,12,100.0,100,0,0.37,6.05,5.68,93.91,40,faible
934,901,887,Joinville,Saint-Dizier,Joinville,Saint-Dizier,France,France,FR,FR,SNCF VOYAGEURS,0,26.31,7,7.0,1.0,50.0,50.0,50.0,day,0,1,11.57,11,12,100.0,100,0,0.37,6.05,5.68,93.91,50,moyen
935,887,901,Saint-Dizier,Joinville,Saint-Dizier,Joinville,France,France,FR,FR,OCEdefault,0,26.31,7,0.44,0.06,47.14,46.0,48.0,day,0,1,10.29,2,12,100.0,100,0,0.37,6.05,5.68,93.91,40,faible
936,887,901,Saint-Dizier,Joinville,Saint-Dizier,Joinville,France,France,FR,FR,SNCF VOYAGEURS,0,26.31,7,7.0,1.0,47.14,46.0,48.0,day,0,1,10.29,2,12,100.0,100,0,0.37,6.05,5.68,93.91,50,moyen
937,49,958,Muellheim (Baden),Mulhouse,Muellheim (Baden),Mulhouse,France,France,FR,FR,SNCF VOYAGEURS,0,20.57,5,5.0,0.71,39.0,35.0,40.0,day,0,1,2.0,2,2,100.0,100,0,0.29,4.73,4.44,93.91,50,moyen
938,958,49,Mulhouse,Muellheim (Baden),Mulhouse,Muellheim (Baden),France,France,FR,FR,SNCF VOYAGEURS,0,20.57,5,5.0,0.71,39.6,38.0,40.0,day,0,1,2.0,2,2,100.0,100,0,0.29,4.73,4.44,93.91,50,moyen
939,582,887,Chaumont,Saint-Dizier,Chaumont,Saint-Dizier,France,France,FR,FR,OCEdefault,0,60.81,1,1.0,0.14,120.0,120.0,120.0,day,0,1,15.0,15,15,100.0,100,0,0.85,13.99,13.13,93.91,45,moyen
940,582,887,Chaumont,Saint-Dizier,Chaumont,Saint-Dizier,France,France,FR,FR,SNCF VOYAGEURS,0,60.81,1,1.0,0.14,120.0,120.0,120.0,day,0,1,15.0,15,15,100.0,100,0,0.85,13.99,13.13,93.91,45,moyen
941,901,582,Joinville,Chaumont,Joinville,Chaumont,France,France,FR,FR,OCEdefault,0,37.21,5,0.32,0.05,69.6,56.0,77.0,day,0,1,11.0,4,14,100.0,100,0,0.52,8.56,8.04,93.91,40,faible
942,901,582,Joinville,Chaumont,Joinville,Chaumont,France,France,FR,FR,SNCF VOYAGEURS,0,37.21,5,5.0,0.71,69.6,56.0,77.0,day,0,1,11.0,4,14,100.0,100,0,0.52,8.56,8.04,93.91,50,moyen
943,582,901,Chaumont,Joinville,Chaumont,Joinville,France,France,FR,FR,OCEdefault,0,37.21,6,0.38,0.05,66.0,56.0,70.0,day,0,1,11.67,4,14,100.0,100,0,0.52,8.56,8.04,93.91,40,faible
944,582,901,Chaumont,Joinville,Chaumont,Joinville,France,France,FR,FR,SNCF VOYAGEURS,0,37.21,6,6.0,0.86,66.0,56.0,70.0,day,0,1,11.67,4,14,100.0,100,0,0.52,8.56,8.04,93.91,50,moyen
945,35,38,Kehl,Offenburg,Kehl,Offenburg,France,France,FR,FR,SNCF VOYAGEURS,0,15.2,2,2.0,0.29,50.0,50.0,50.0,day,0,1,3.0,3,3,100.0,100,0,0.21,3.5,3.28,93.91,45,moyen
946,38,35,Offenburg,Kehl,Offenburg,Kehl,France,France,FR,FR,SNCF VOYAGEURS,0,15.2,2,2.0,0.29,50.0,50.0,50.0,day,0,1,3.0,3,3,100.0,100,0,0.21,3.5,3.28,93.91,45,moyen
947,887,582,Saint-Dizier,Chaumont,Saint-Dizier,Chaumont,France,France,FR,FR,OCEdefault,0,60.81,1,1.0,0.14,114.0,114.0,114.0,day,0,1,12.0,12,12,100.0,100,0,0.85,13.99,13.13,93.91,45,moyen
948,887,582,Saint-Dizier,Chaumont,Saint-Dizier,Chaumont,France,France,FR,FR,SNCF VOYAGEURS,0,60.81,1,1.0,0.14,114.0,114.0,114.0,day,0,1,12.0,12,12,100.0,100,0,0.85,13.99,13.13,93.91,45,moyen
949,1595,1569,Rothau,Molsheim,Rothau,Molsheim,France,France,FR,FR,SNCF VOYAGEURS,0,23.23,18,1.19,0.17,58.67,58.0,59.0,day,0,1,7.61,6,8,100.0,100,0,0.33,5.34,5.02,93.91,45,moyen
950,1569,1595,Molsheim,Rothau,Molsheim,Rothau,France,France,FR,FR,SNCF VOYAGEURS,0,23.23,18,1.05,0.15,57.56,54.0,58.0,day,0,1,7.83,7,9,100.0,100,0,0.33,5.34,5.02,93.91,45,moyen
951,1605,1569,Saales,Molsheim,Saales,Molsheim,France,France,FR,FR,SNCF VOYAGEURS,0,35.69,8,8.0,1.14,79.25,60.0,82.0,day,0,1,11.12,5,12,100.0,100,0,0.5,8.21,7.71,93.91,50,moyen
952,1569,1605,Molsheim,Saales,Molsheim,Saales,France,France,FR,FR,SNCF VOYAGEURS,0,35.69,6,6.0,0.86,81.5,81.0,82.0,day,0,1,10.83,7,12,100.0,100,0,0.5,8.21,7.71,93.91,50,moyen
953,1569,613,Molsheim,Saint-Dié-des-Vosges,Molsheim,Saint-Dié-des-Vosges,France,France,FR,FR,SNCF VOYAGEURS,0,49.63,12,0.79,0.11,108.67,106.0,110.0,day,0,1,10.75,8,14,100.0,100,0,0.69,11.41,10.72,93.91,40,faible
954,1605,613,Saales,Saint-Dié-des-Vosges,Saales,Saint-Dié-des-Vosges,France,France,FR,FR,SNCF VOYAGEURS,0,13.99,1,1.0,0.14,28.0,28.0,28.0,day,0,1,1.0,1,1,100.0,100,0,0.2,3.22,3.02,93.91,45,moyen
955,613,1569,Saint-Dié-des-Vosges,Molsheim,Saint-Dié-des-Vosges,Molsheim,France,France,FR,FR,SNCF VOYAGEURS,0,49.63,10,10.0,1.43,105.4,87.0,109.0,day,0,1,9.8,7,14,100.0,100,0,0.69,11.41,10.72,93.91,55,moyen
956,613,1595,Saint-Dié-des-Vosges,Rothau,Saint-Dié-des-Vosges,Rothau,France,France,FR,FR,SNCF VOYAGEURS,0,27.47,1,1.0,0.14,50.0,50.0,50.0,day,0,1,2.0,2,2,100.0,100,0,0.38,6.32,5.93,93.91,45,moyen
957,609,1569,Épinal,Molsheim,Épinal,Molsheim,France,France,FR,FR,SNCF VOYAGEURS,0,87.81,14,0.92,0.13,186.79,182.0,189.0,day,0,1,12.71,10,16,100.0,100,0,1.23,20.2,18.97,93.91,35,faible
958,1569,1582,Molsheim,Mullerhof,Molsheim,Mullerhof,France,France,FR,FR,SNCF VOYAGEURS,0,13.94,1,1.0,0.14,25.0,25.0,25.0,day,0,1,0.0,0,0,100.0,100,0,0.2,3.21,3.01,93.91,45,moyen
959,1595,609,Rothau,Épinal,Rothau,Épinal,France,France,FR,FR,SNCF VOYAGEURS,0,64.69,1,1.0,0.14,131.0,131.0,131.0,day,0,1,5.0,5,5,100.0,100,0,0.91,14.88,13.97,93.91,45,moyen
960,1605,609,Saales,Épinal,Saales,Épinal,France,France,FR,FR,SNCF VOYAGEURS,0,52.94,4,0.55,0.08,108.0,108.0,108.0,day,0,1,3.0,3,3,100.0,100,0,0.74,12.18,11.44,93.91,40,faible
961,609,1605,Épinal,Saales,Épinal,Saales,France,France,FR,FR,SNCF VOYAGEURS,0,52.94,4,1.87,0.27,107.0,107.0,107.0,day,0,1,3.25,3,4,100.0,100,0,0.74,12.18,11.44,93.91,45,moyen
962,1569,640,Molsheim,Bruyères,Molsheim,Bruyères,France,France,FR,FR,SNCF VOYAGEURS,0,68.52,1,1.0,0.14,144.0,144.0,144.0,day,0,1,10.0,10,10,100.0,100,0,0.96,15.76,14.8,93.91,45,moyen
963,640,1569,Bruyères,Molsheim,Bruyères,Molsheim,France,France,FR,FR,SNCF VOYAGEURS,0,68.52,1,1.0,0.14,143.0,143.0,143.0,day,0,1,11.0,11,11,100.0,100,0,0.96,15.76,14.8,93.91,45,moyen
964,613,640,Saint-Dié-des-Vosges,Bruyères,Saint-Dié-des-Vosges,Bruyères,France,France,FR,FR,SNCF VOYAGEURS,0,19.04,15,1.46,0.21,52.67,36.0,57.0,day,0,1,4.73,0,6,100.0,100,0,0.27,4.38,4.11,93.91,45,moyen
965,1582,1569,Mullerhof,Molsheim,Mullerhof,Molsheim,France,France,FR,FR,SNCF VOYAGEURS,0,13.94,1,1.0,0.14,30.0,30.0,30.0,day,0,1,0.0,0,0,100.0,100,0,0.2,3.21,3.01,93.91,45,moyen
966,582,379,Chaumont,Troyes,Chaumont,Troyes,France,France,FR,FR,OCEdefault,0,81.91,1,1.0,0.14,100.0,100.0,100.0,day,0,1,2.0,2,2,100.0,100,0,1.15,18.84,17.69,93.91,45,moyen
967,6643,407,Juvancourt,Bar-sur-Aube,Juvancourt,Bar-sur-Aube,France,France,FR,FR,OCEdefault,0,15.44,4,1.87,0.27,34.0,34.0,34.0,day,0,1,8.0,8,8,100.0,100,0,0.22,3.55,3.34,93.91,45,moyen
968,6643,407,Juvancourt,Bar-sur-Aube,Juvancourt,Bar-sur-Aube,France,France,FR,FR,SNCF VOYAGEURS,0,15.44,5,0.49,0.07,34.0,34.0,34.0,day,0,1,8.0,8,8,100.0,100,0,0.22,3.55,3.34,93.91,40,faible
969,2416,7393,Laferté-sur-Aube,Bar-sur-Aube Lycée,Laferté-sur-Aube,Bar-sur-Aube Lycée,France,France,FR,FR,OCEdefault,0,15.53,1,1.0,0.14,51.0,51.0,51.0,day,0,1,11.0,11,11,100.0,100,0,0.22,3.57,3.35,93.91,45,moyen
970,2416,7393,Laferté-sur-Aube,Bar-sur-Aube Lycée,Laferté-sur-Aube,Bar-sur-Aube Lycée,France,France,FR,FR,SNCF VOYAGEURS,0,15.53,1,1.0,0.14,51.0,51.0,51.0,day,0,1,11.0,11,11,100.0,100,0,0.22,3.57,3.35,93.91,45,moyen
971,407,379,Bar-sur-Aube,Troyes,Bar-sur-Aube,Troyes,France,France,FR,FR,OCEdefault,0,47.92,1,1.0,0.14,95.0,95.0,95.0,day,0,1,24.0,24,24,100.0,100,0,0.67,11.02,10.35,93.91,45,moyen
972,407,379,Bar-sur-Aube,Troyes,Bar-sur-Aube,Troyes,France,France,FR,FR,SNCF VOYAGEURS,0,47.92,2,2.0,0.29,95.0,95.0,95.0,day,0,1,24.0,24,24,100.0,100,0,0.67,11.02,10.35,93.91,45,moyen
973,379,404,Troyes,Vendeuvre,Troyes,Vendeuvre,France,France,FR,FR,OCEdefault,0,30.39,2,2.0,0.29,57.0,57.0,57.0,day,0,1,15.0,15,15,100.0,100,0,0.43,6.99,6.56,93.91,45,moyen
974,379,404,Troyes,Vendeuvre,Troyes,Vendeuvre,France,France,FR,FR,SNCF VOYAGEURS,0,30.39,2,2.0,0.29,57.0,57.0,57.0,day,0,1,15.0,15,15,100.0,100,0,0.43,6.99,6.56,93.91,45,moyen
975,407,6643,Bar-sur-Aube,Juvancourt,Bar-sur-Aube,Juvancourt,France,France,FR,FR,OCEdefault,0,15.44,3,1.4,0.2,33.0,33.0,33.0,day,0,1,8.0,8,8,100.0,100,0,0.22,3.55,3.34,93.91,45,moyen
976,7363,2416,Bar sur Aube Collége,Laferté-sur-Aube,Bar sur Aube Collége,Laferté-sur-Aube,France,France,FR,FR,SNCF VOYAGEURS,0,15.47,2,2.0,0.29,47.0,47.0,47.0,day,0,1,10.0,10,10,100.0,100,0,0.22,3.56,3.34,93.91,45,moyen
977,407,6643,Bar-sur-Aube,Juvancourt,Bar-sur-Aube,Juvancourt,France,France,FR,FR,SNCF VOYAGEURS,0,15.44,4,4.0,0.57,33.0,33.0,33.0,day,0,1,8.0,8,8,100.0,100,0,0.22,3.55,3.34,93.91,50,moyen
978,404,379,Vendeuvre,Troyes,Vendeuvre,Troyes,France,France,FR,FR,OCEdefault,0,30.39,2,2.0,0.29,52.5,46.0,59.0,day,0,1,10.5,6,15,100.0,100,0,0.43,6.99,6.56,93.91,45,moyen
979,404,379,Vendeuvre,Troyes,Vendeuvre,Troyes,France,France,FR,FR,SNCF VOYAGEURS,0,30.39,2,2.0,0.29,52.5,46.0,59.0,day,0,1,10.5,6,15,100.0,100,0,0.43,6.99,6.56,93.91,45,moyen
980,379,407,Troyes,Bar-sur-Aube,Troyes,Bar-sur-Aube,France,France,FR,FR,OCEdefault,0,47.92,1,1.0,0.14,90.0,90.0,90.0,day,0,1,23.0,23,23,100.0,100,0,0.67,11.02,10.35,93.91,45,moyen
981,379,407,Troyes,Bar-sur-Aube,Troyes,Bar-sur-Aube,France,France,FR,FR,SNCF VOYAGEURS,0,47.92,2,2.0,0.29,83.5,77.0,90.0,day,0,1,19.5,16,23,100.0,100,0,0.67,11.02,10.35,93.91,45,moyen
982,582,404,Chaumont,Vendeuvre,Chaumont,Vendeuvre,France,France,FR,FR,OCEdefault,0,51.56,1,1.0,0.14,60.0,60.0,60.0,day,0,1,1.0,1,1,100.0,100,0,0.72,11.86,11.14,93.91,45,moyen
983,582,404,Chaumont,Vendeuvre,Chaumont,Vendeuvre,France,France,FR,FR,SNCF VOYAGEURS,0,51.56,1,1.0,0.14,60.0,60.0,60.0,day,0,1,1.0,1,1,100.0,100,0,0.72,11.86,11.14,93.91,45,moyen
984,404,582,Vendeuvre,Chaumont,Vendeuvre,Chaumont,France,France,FR,FR,OCEdefault,0,51.56,1,1.0,0.14,60.0,60.0,60.0,day,0,1,1.0,1,1,100.0,100,0,0.72,11.86,11.14,93.91,45,moyen
985,404,582,Vendeuvre,Chaumont,Vendeuvre,Chaumont,France,France,FR,FR,SNCF VOYAGEURS,0,51.56,1,1.0,0.14,60.0,60.0,60.0,day,0,1,1.0,1,1,100.0,100,0,0.72,11.86,11.14,93.91,45,moyen
986,404,6643,Vendeuvre,Juvancourt,Vendeuvre,Juvancourt,France,France,FR,FR,OCEdefault,0,28.36,1,1.0,0.14,66.0,66.0,66.0,day,0,1,16.0,16,16,100.0,100,0,0.4,6.52,6.13,93.91,45,moyen
987,404,6643,Vendeuvre,Juvancourt,Vendeuvre,Juvancourt,France,France,FR,FR,SNCF VOYAGEURS,0,28.36,2,1.4,0.2,76.0,66.0,86.0,day,0,1,18.0,16,20,100.0,100,0,0.4,6.52,6.13,93.91,45,moyen
988,6643,404,Juvancourt,Vendeuvre,Juvancourt,Vendeuvre,France,France,FR,FR,OCEdefault,0,28.36,1,1.0,0.14,67.0,67.0,67.0,day,0,1,16.0,16,16,100.0,100,0,0.4,6.52,6.13,93.91,45,moyen
989,6643,404,Juvancourt,Vendeuvre,Juvancourt,Vendeuvre,France,France,FR,FR,SNCF VOYAGEURS,0,28.36,1,1.0,0.14,67.0,67.0,67.0,day,0,1,16.0,16,16,100.0,100,0,0.4,6.52,6.13,93.91,45,moyen
990,1061,1035,Thann Saint-Jacques,Kruth,Thann Saint-Jacques,Kruth,France,France,FR,FR,SNCF VOYAGEURS,0,15.43,3,3.0,0.43,28.0,28.0,28.0,day,0,1,8.0,8,8,100.0,100,0,0.22,3.55,3.33,93.91,50,moyen
991,1016,1035,Thann,Kruth,Thann,Kruth,France,France,FR,FR,SNCF VOYAGEURS,0,16.43,5,0.29,0.04,31.2,31.0,32.0,day,0,1,9.2,9,10,100.0,100,0,0.23,3.78,3.55,93.91,40,faible
992,1035,5813,Kruth,Thann La Poste,Kruth,Thann La Poste,France,France,FR,FR,SNCF VOYAGEURS,0,16.09,6,0.35,0.05,30.33,29.0,31.0,day,0,1,9.33,9,10,100.0,100,0,0.23,3.7,3.48,93.91,40,faible
993,1028,1061,Wesserling,Thann Saint-Jacques,Wesserling,Thann Saint-Jacques,France,France,FR,FR,SNCF VOYAGEURS,0,11.12,1,1.0,0.14,18.0,18.0,18.0,day,0,1,5.0,5,5,100.0,100,0,0.16,2.56,2.4,93.91,45,moyen
994,1035,1061,Kruth,Thann Saint-Jacques,Kruth,Thann Saint-Jacques,France,France,FR,FR,SNCF VOYAGEURS,0,15.43,3,3.0,0.43,27.0,27.0,27.0,day,0,1,8.0,8,8,100.0,100,0,0.22,3.55,3.33,93.91,50,moyen
995,439,8432,Troyes Gare Routière,Saint-Florentin Gare routière,Troyes Gare Routière,Saint-Florentin Gare routière,France,France,FR,FR,SNCF VOYAGEURS,0,42.88,21,1.88,0.27,78.1,53.0,106.0,day,0,1,12.71,2,21,100.0,100,0,0.6,9.86,9.26,93.91,45,moyen
996,6154,439,Laroche - Migennes,Troyes Gare Routière,Laroche - Migennes,Troyes Gare Routière,France,France,FR,FR,OCEdefault,0,55.42,2,2.0,0.29,119.0,119.0,119.0,day,0,1,22.0,22,22,100.0,100,0,0.78,12.75,11.97,93.91,45,moyen
997,6154,439,Laroche - Migennes,Troyes Gare Routière,Laroche - Migennes,Troyes Gare Routière,France,France,FR,FR,SNCF VOYAGEURS,0,55.42,7,0.64,0.09,104.71,82.0,130.0,day,0,1,16.57,9,23,100.0,100,0,0.78,12.75,11.97,93.91,40,faible
998,439,6154,Troyes Gare Routière,Laroche - Migennes,Troyes Gare Routière,Laroche - Migennes,France,France,FR,FR,SNCF VOYAGEURS,0,55.42,8,0.74,0.11,104.5,82.0,134.0,day,0,1,15.62,9,24,100.0,100,0,0.78,12.75,11.97,93.91,40,faible
999,8432,439,Saint-Florentin Gare routière,Troyes Gare Routière,Saint-Florentin Gare routière,Troyes Gare Routière,France,France,FR,FR,SNCF VOYAGEURS,0,42.88,21,1.88,0.27,75.67,59.0,101.0,day,0,1,11.86,5,21,100.0,100,0,0.6,9.86,9.26,93.91,45,moyen
1000,1451,1471,Haguenau,Niederbronn-les-Bains,Haguenau,Niederbronn-les-Bains,France,France,FR,FR,SNCF VOYAGEURS,0,18.89,6,6.0,0.86,45.0,45.0,45.0,day,0,1,4.0,4,4,100.0,100,0,0.26,4.34,4.08,93.91,50,moyen
1001,1471,1451,Niederbronn-les-Bains,Haguenau,Niederbronn-les-Bains,Haguenau,France,France,FR,FR,SNCF VOYAGEURS,0,18.89,9,0.44,0.06,45.11,44.0,46.0,day,0,1,6.22,4,10,100.0,100,0,0.26,4.34,4.08,93.91,40,faible
1002,1451,1460,Haguenau,Mertzwiller,Haguenau,Mertzwiller,France,France,FR,FR,SNCF VOYAGEURS,0,10.05,1,1.0,0.14,20.0,20.0,20.0,day,0,1,1.0,1,1,100.0,100,0,0.14,2.31,2.17,93.91,45,moyen
1003,1188,156,Metz,Luxembourg Gare,Metz,Luxembourg Gare,France,France,FR,FR,SNCF VOYAGEURS,0,54.48,34,11.9,1.7,113.82,87.0,139.0,day,0,1,5.59,3,8,100.0,100,0,0.76,12.53,11.77,93.91,55,moyen
1004,1124,1188,Thionville,Metz,Thionville,Metz,France,France,FR,FR,SNCF VOYAGEURS,0,27.19,3,0.57,0.08,52.67,47.0,64.0,day,0,1,2.67,2,4,100.0,100,0,0.38,6.25,5.87,93.91,40,faible
1005,1124,156,Thionville,Luxembourg Gare,Thionville,Luxembourg Gare,France,France,FR,FR,SNCF VOYAGEURS,0,27.32,61,5.93,0.85,64.48,51.0,76.0,day,0,1,0.52,0,2,100.0,100,0,0.38,6.28,5.9,93.91,50,moyen
1006,462,1188,Nancy,Metz,Nancy,Metz,France,France,FR,FR,SNCF VOYAGEURS,0,46.66,29,1.51,0.22,97.59,93.0,107.0,day,0,1,4.93,2,12,100.0,100,0,0.65,10.73,10.08,93.91,45,moyen
1007,1188,462,Metz,Nancy,Metz,Nancy,France,France,FR,FR,SNCF VOYAGEURS,0,46.66,20,1.04,0.15,98.2,93.0,107.0,day,0,1,5.6,2,12,100.0,100,0,0.65,10.73,10.08,93.91,45,moyen
1008,609,668,Épinal,Remiremont,Épinal,Remiremont,France,France,FR,FR,SNCF VOYAGEURS,0,21.43,2,2.0,0.29,43.0,43.0,43.0,day,0,1,4.0,4,4,100.0,100,0,0.3,4.93,4.63,93.91,45,moyen
1009,668,462,Remiremont,Nancy,Remiremont,Nancy,France,France,FR,FR,SNCF VOYAGEURS,0,81.19,22,2.75,0.39,148.27,105.0,196.0,day,0,1,8.45,1,14,100.0,100,0,1.14,18.67,17.54,93.91,45,moyen
1010,462,609,Nancy,Épinal,Nancy,Épinal,France,France,FR,FR,SNCF VOYAGEURS,0,60.23,12,1.2,0.17,115.58,84.0,131.0,day,0,1,5.5,1,8,100.0,100,0,0.84,13.85,13.01,93.91,45,moyen
1011,462,668,Nancy,Remiremont,Nancy,Remiremont,France,France,FR,FR,SNCF VOYAGEURS,0,81.19,22,1.36,0.19,157.05,110.0,178.0,day,0,1,9.05,1,14,100.0,100,0,1.14,18.67,17.54,93.91,45,moyen
1012,558,462,Pont-Saint-Vincent,Nancy,Pont-Saint-Vincent,Nancy,France,France,FR,FR,SNCF VOYAGEURS,0,11.03,3,3.0,0.43,60.0,60.0,60.0,day,0,1,5.0,5,5,100.0,100,0,0.15,2.54,2.38,93.91,50,moyen
1013,462,558,Nancy,Pont-Saint-Vincent,Nancy,Pont-Saint-Vincent,France,France,FR,FR,SNCF VOYAGEURS,0,11.03,2,2.0,0.29,60.0,60.0,60.0,day,0,1,5.0,5,5,100.0,100,0,0.15,2.54,2.38,93.91,45,moyen
1014,474,521,Toul,Neufchâteau,Toul,Neufchâteau,France,France,FR,FR,SNCF VOYAGEURS,0,38.32,6,0.31,0.04,45.33,45.0,47.0,day,0,1,2.5,0,5,100.0,100,0,0.54,8.81,8.28,93.91,40,faible
1015,521,474,Neufchâteau,Toul,Neufchâteau,Toul,France,France,FR,FR,SNCF VOYAGEURS,0,38.32,6,0.31,0.04,45.0,45.0,45.0,day,0,1,2.5,0,5,100.0,100,0,0.54,8.81,8.28,93.91,40,faible
